The Absolute Way;Relative Way;Class
C:/Users/User/nuck figgers/another_dir\cat_0290.jpg;another_dir\cat_0290.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0291.jpg;another_dir\cat_0291.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0292.jpg;another_dir\cat_0292.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0293.jpg;another_dir\cat_0293.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0294.jpg;another_dir\cat_0294.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0295.jpg;another_dir\cat_0295.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0296.jpg;another_dir\cat_0296.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0297.jpg;another_dir\cat_0297.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0298.jpg;another_dir\cat_0298.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0299.jpg;another_dir\cat_0299.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0300.jpg;another_dir\cat_0300.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0301.jpg;another_dir\cat_0301.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0302.jpg;another_dir\cat_0302.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0303.jpg;another_dir\cat_0303.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0304.jpg;another_dir\cat_0304.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0305.jpg;another_dir\cat_0305.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0306.jpg;another_dir\cat_0306.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0307.jpg;another_dir\cat_0307.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0308.jpg;another_dir\cat_0308.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0309.jpg;another_dir\cat_0309.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0310.jpg;another_dir\cat_0310.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0311.jpg;another_dir\cat_0311.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0312.jpg;another_dir\cat_0312.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0313.jpg;another_dir\cat_0313.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0314.jpg;another_dir\cat_0314.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0315.jpg;another_dir\cat_0315.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0316.jpg;another_dir\cat_0316.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0317.jpg;another_dir\cat_0317.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0318.jpg;another_dir\cat_0318.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0319.jpg;another_dir\cat_0319.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0320.jpg;another_dir\cat_0320.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0321.jpg;another_dir\cat_0321.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0322.jpg;another_dir\cat_0322.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0323.jpg;another_dir\cat_0323.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0324.jpg;another_dir\cat_0324.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0325.jpg;another_dir\cat_0325.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0326.jpg;another_dir\cat_0326.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0327.jpg;another_dir\cat_0327.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0328.jpg;another_dir\cat_0328.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0329.jpg;another_dir\cat_0329.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0330.jpg;another_dir\cat_0330.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0331.jpg;another_dir\cat_0331.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0332.jpg;another_dir\cat_0332.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0333.jpg;another_dir\cat_0333.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0334.jpg;another_dir\cat_0334.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0335.jpg;another_dir\cat_0335.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0336.jpg;another_dir\cat_0336.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0337.jpg;another_dir\cat_0337.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0338.jpg;another_dir\cat_0338.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0339.jpg;another_dir\cat_0339.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0340.jpg;another_dir\cat_0340.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0341.jpg;another_dir\cat_0341.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0342.jpg;another_dir\cat_0342.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0343.jpg;another_dir\cat_0343.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0344.jpg;another_dir\cat_0344.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0345.jpg;another_dir\cat_0345.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0346.jpg;another_dir\cat_0346.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0347.jpg;another_dir\cat_0347.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0348.jpg;another_dir\cat_0348.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0349.jpg;another_dir\cat_0349.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0350.jpg;another_dir\cat_0350.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0351.jpg;another_dir\cat_0351.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0352.jpg;another_dir\cat_0352.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0353.jpg;another_dir\cat_0353.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0354.jpg;another_dir\cat_0354.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0355.jpg;another_dir\cat_0355.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0356.jpg;another_dir\cat_0356.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0357.jpg;another_dir\cat_0357.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0358.jpg;another_dir\cat_0358.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0359.jpg;another_dir\cat_0359.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0360.jpg;another_dir\cat_0360.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0361.jpg;another_dir\cat_0361.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0362.jpg;another_dir\cat_0362.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0363.jpg;another_dir\cat_0363.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0364.jpg;another_dir\cat_0364.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0365.jpg;another_dir\cat_0365.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0366.jpg;another_dir\cat_0366.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0367.jpg;another_dir\cat_0367.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0368.jpg;another_dir\cat_0368.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0369.jpg;another_dir\cat_0369.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0370.jpg;another_dir\cat_0370.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0371.jpg;another_dir\cat_0371.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0372.jpg;another_dir\cat_0372.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0373.jpg;another_dir\cat_0373.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0374.jpg;another_dir\cat_0374.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0375.jpg;another_dir\cat_0375.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0376.jpg;another_dir\cat_0376.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0377.jpg;another_dir\cat_0377.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0378.jpg;another_dir\cat_0378.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0379.jpg;another_dir\cat_0379.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0380.jpg;another_dir\cat_0380.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0381.jpg;another_dir\cat_0381.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0382.jpg;another_dir\cat_0382.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0383.jpg;another_dir\cat_0383.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0384.jpg;another_dir\cat_0384.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0385.jpg;another_dir\cat_0385.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0386.jpg;another_dir\cat_0386.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0387.jpg;another_dir\cat_0387.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0388.jpg;another_dir\cat_0388.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0389.jpg;another_dir\cat_0389.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0390.jpg;another_dir\cat_0390.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0391.jpg;another_dir\cat_0391.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0392.jpg;another_dir\cat_0392.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0393.jpg;another_dir\cat_0393.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0394.jpg;another_dir\cat_0394.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0395.jpg;another_dir\cat_0395.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0396.jpg;another_dir\cat_0396.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0397.jpg;another_dir\cat_0397.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0398.jpg;another_dir\cat_0398.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0399.jpg;another_dir\cat_0399.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0400.jpg;another_dir\cat_0400.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0401.jpg;another_dir\cat_0401.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0402.jpg;another_dir\cat_0402.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0403.jpg;another_dir\cat_0403.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0404.jpg;another_dir\cat_0404.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0405.jpg;another_dir\cat_0405.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0406.jpg;another_dir\cat_0406.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0407.jpg;another_dir\cat_0407.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0408.jpg;another_dir\cat_0408.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0409.jpg;another_dir\cat_0409.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0410.jpg;another_dir\cat_0410.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0411.jpg;another_dir\cat_0411.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0412.jpg;another_dir\cat_0412.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0413.jpg;another_dir\cat_0413.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0414.jpg;another_dir\cat_0414.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0415.jpg;another_dir\cat_0415.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0416.jpg;another_dir\cat_0416.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0417.jpg;another_dir\cat_0417.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0418.jpg;another_dir\cat_0418.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0419.jpg;another_dir\cat_0419.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0420.jpg;another_dir\cat_0420.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0421.jpg;another_dir\cat_0421.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0422.jpg;another_dir\cat_0422.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0423.jpg;another_dir\cat_0423.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0424.jpg;another_dir\cat_0424.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0425.jpg;another_dir\cat_0425.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0426.jpg;another_dir\cat_0426.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0427.jpg;another_dir\cat_0427.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0428.jpg;another_dir\cat_0428.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0429.jpg;another_dir\cat_0429.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0430.jpg;another_dir\cat_0430.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0431.jpg;another_dir\cat_0431.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0432.jpg;another_dir\cat_0432.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0433.jpg;another_dir\cat_0433.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0434.jpg;another_dir\cat_0434.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0435.jpg;another_dir\cat_0435.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0436.jpg;another_dir\cat_0436.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0437.jpg;another_dir\cat_0437.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0438.jpg;another_dir\cat_0438.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0439.jpg;another_dir\cat_0439.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0440.jpg;another_dir\cat_0440.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0441.jpg;another_dir\cat_0441.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0442.jpg;another_dir\cat_0442.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0443.jpg;another_dir\cat_0443.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0444.jpg;another_dir\cat_0444.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0445.jpg;another_dir\cat_0445.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0446.jpg;another_dir\cat_0446.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0447.jpg;another_dir\cat_0447.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0448.jpg;another_dir\cat_0448.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0449.jpg;another_dir\cat_0449.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0450.jpg;another_dir\cat_0450.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0451.jpg;another_dir\cat_0451.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0452.jpg;another_dir\cat_0452.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0453.jpg;another_dir\cat_0453.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0454.jpg;another_dir\cat_0454.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0455.jpg;another_dir\cat_0455.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0456.jpg;another_dir\cat_0456.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0457.jpg;another_dir\cat_0457.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0458.jpg;another_dir\cat_0458.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0459.jpg;another_dir\cat_0459.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0460.jpg;another_dir\cat_0460.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0461.jpg;another_dir\cat_0461.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0462.jpg;another_dir\cat_0462.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0463.jpg;another_dir\cat_0463.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0464.jpg;another_dir\cat_0464.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0465.jpg;another_dir\cat_0465.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0466.jpg;another_dir\cat_0466.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0467.jpg;another_dir\cat_0467.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0468.jpg;another_dir\cat_0468.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0469.jpg;another_dir\cat_0469.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0470.jpg;another_dir\cat_0470.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0471.jpg;another_dir\cat_0471.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0472.jpg;another_dir\cat_0472.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0473.jpg;another_dir\cat_0473.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0474.jpg;another_dir\cat_0474.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0475.jpg;another_dir\cat_0475.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0476.jpg;another_dir\cat_0476.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0477.jpg;another_dir\cat_0477.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0478.jpg;another_dir\cat_0478.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0479.jpg;another_dir\cat_0479.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0480.jpg;another_dir\cat_0480.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0481.jpg;another_dir\cat_0481.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0482.jpg;another_dir\cat_0482.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0483.jpg;another_dir\cat_0483.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0484.jpg;another_dir\cat_0484.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0485.jpg;another_dir\cat_0485.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0486.jpg;another_dir\cat_0486.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0487.jpg;another_dir\cat_0487.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0488.jpg;another_dir\cat_0488.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0489.jpg;another_dir\cat_0489.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0490.jpg;another_dir\cat_0490.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0491.jpg;another_dir\cat_0491.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0492.jpg;another_dir\cat_0492.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0493.jpg;another_dir\cat_0493.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0494.jpg;another_dir\cat_0494.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0495.jpg;another_dir\cat_0495.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0496.jpg;another_dir\cat_0496.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0497.jpg;another_dir\cat_0497.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0498.jpg;another_dir\cat_0498.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0499.jpg;another_dir\cat_0499.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0500.jpg;another_dir\cat_0500.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0501.jpg;another_dir\cat_0501.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0502.jpg;another_dir\cat_0502.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0503.jpg;another_dir\cat_0503.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0504.jpg;another_dir\cat_0504.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0505.jpg;another_dir\cat_0505.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0506.jpg;another_dir\cat_0506.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0507.jpg;another_dir\cat_0507.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0508.jpg;another_dir\cat_0508.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0509.jpg;another_dir\cat_0509.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0510.jpg;another_dir\cat_0510.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0511.jpg;another_dir\cat_0511.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0512.jpg;another_dir\cat_0512.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0513.jpg;another_dir\cat_0513.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0514.jpg;another_dir\cat_0514.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0515.jpg;another_dir\cat_0515.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0516.jpg;another_dir\cat_0516.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0517.jpg;another_dir\cat_0517.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0518.jpg;another_dir\cat_0518.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0519.jpg;another_dir\cat_0519.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0520.jpg;another_dir\cat_0520.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0521.jpg;another_dir\cat_0521.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0522.jpg;another_dir\cat_0522.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0523.jpg;another_dir\cat_0523.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0524.jpg;another_dir\cat_0524.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0525.jpg;another_dir\cat_0525.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0526.jpg;another_dir\cat_0526.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0527.jpg;another_dir\cat_0527.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0528.jpg;another_dir\cat_0528.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0529.jpg;another_dir\cat_0529.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0530.jpg;another_dir\cat_0530.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0531.jpg;another_dir\cat_0531.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0532.jpg;another_dir\cat_0532.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0533.jpg;another_dir\cat_0533.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0534.jpg;another_dir\cat_0534.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0535.jpg;another_dir\cat_0535.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0536.jpg;another_dir\cat_0536.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0537.jpg;another_dir\cat_0537.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0538.jpg;another_dir\cat_0538.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0539.jpg;another_dir\cat_0539.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0540.jpg;another_dir\cat_0540.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0541.jpg;another_dir\cat_0541.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0542.jpg;another_dir\cat_0542.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0543.jpg;another_dir\cat_0543.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0544.jpg;another_dir\cat_0544.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0545.jpg;another_dir\cat_0545.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0546.jpg;another_dir\cat_0546.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0547.jpg;another_dir\cat_0547.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0548.jpg;another_dir\cat_0548.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0549.jpg;another_dir\cat_0549.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0550.jpg;another_dir\cat_0550.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0551.jpg;another_dir\cat_0551.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0552.jpg;another_dir\cat_0552.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0553.jpg;another_dir\cat_0553.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0554.jpg;another_dir\cat_0554.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0555.jpg;another_dir\cat_0555.jpg;cat
